Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Tipo Agregado;Valor m2
Apartamento;Botafogo;1;0;0;36;1300.0;616.0;57.0;Apartamento;36.111111111111114
Apartamento;Barra da Tijuca;2;2;1;105;5800.0;2100.0;0.0;Apartamento;55.23809523809524
Apartamento;Botafogo;3;2;1;140;5000.0;1500.0;424.0;Apartamento;35.714285714285715
Casa de Condomínio;Cosme Velho;4;3;1;379;15000.0;1100.0;536.0;Casa;39.577836411609496
Apartamento;Tijuca;2;1;0;75;2000.0;590.0;75.0;Apartamento;26.666666666666668
Apartamento;Taquara;2;1;1;120;2320.0;540.0;350.0;Apartamento;19.333333333333332
Apartamento;Jacarepaguá;2;0;0;55;1200.0;530.0;0.0;Apartamento;21.818181818181817
Apartamento;Barra da Tijuca;3;3;1;270;8000.0;3000.0;530.0;Apartamento;29.62962962962963
Apartamento;Campo Grande;2;1;0;45;750.0;75.0;0.0;Apartamento;16.666666666666668
Quitinete;Botafogo;1;0;0;18;1000.0;436.0;25.0;Apartamento;55.55555555555556
Apartamento;Barra da Tijuca;4;3;4;340;15000.0;1600.0;1000.0;Apartamento;44.11764705882353
Apartamento;Recreio dos Bandeirantes;3;0;0;85;2600.0;850.0;0.0;Apartamento;30.58823529411765
Apartamento;Copacabana;1;0;0;60;2300.0;550.0;86.0;Apartamento;38.333333333333336
Apartamento;Maracanã;2;0;0;58;1500.0;550.0;0.0;Apartamento;25.862068965517242
Apartamento;Ipanema;2;1;0;108;3500.0;1149.0;3184.0;Apartamento;32.407407407407405
Apartamento;Lagoa;3;2;2;222;9000.0;4720.0;980.0;Apartamento;40.54054054054054
Apartamento;Ipanema;1;1;1;74;6500.0;3561.0;465.0;Apartamento;87.83783783783784
Casa de Condomínio;Vargem Grande;3;3;1;150;2500.0;150.0;0.0;Casa;16.666666666666668
Casa;Glória;5;0;3;265;8400.0;0.0;0.0;Casa;31.69811320754717
Apartamento;Centro;1;0;0;45;2000.0;633.0;779.0;Apartamento;44.44444444444444
Apartamento;Barra da Tijuca;3;2;2;113;3200.0;1500.0;339.0;Apartamento;28.31858407079646
Apartamento;Ipanema;2;0;0;70;2500.0;667.0;128.0;Apartamento;35.714285714285715
Apartamento;Bonsucesso;3;0;1;82;1500.0;470.0;0.0;Apartamento;18.29268292682927
Apartamento;Ipanema;3;1;1;156;4000.0;1500.0;252.0;Apartamento;25.641025641025642
Apartamento;Tijuca;2;1;1;103;2600.0;550.0;150.0;Apartamento;25.24271844660194
Apartamento;Tijuca;3;2;1;132;2800.0;1216.0;200.0;Apartamento;21.21212121212121
Apartamento;Cachambi;1;1;0;45;700.0;210.0;0.0;Apartamento;15.555555555555555
Apartamento;Leblon;3;1;1;142;9000.0;1536.0;569.0;Apartamento;63.38028169014085
Apartamento;Copacabana;2;0;0;80;3000.0;580.0;120.0;Apartamento;37.5
Apartamento;Lagoa;2;0;0;90;2100.0;1800.0;400.0;Apartamento;23.333333333333332
Apartamento;Leblon;4;2;1;260;15000.0;6500.0;1100.0;Apartamento;57.69230769230769
Casa de Condomínio;Recreio dos Bandeirantes;5;3;5;350;6000.0;495.0;296.0;Casa;17.142857142857142
Apartamento;São Conrado;4;2;1;149;5500.0;1760.0;3900.0;Apartamento;36.91275167785235
Apartamento;Recreio dos Bandeirantes;3;2;1;110;1800.0;577.0;157.0;Apartamento;16.363636363636363
Apartamento;Taquara;2;0;0;55;900.0;298.0;13.0;Apartamento;16.363636363636363
Apartamento;Tijuca;2;0;0;70;1300.0;580.0;30.0;Apartamento;18.571428571428573
Apartamento;Pilares;2;1;0;55;1000.0;209.0;0.0;Apartamento;18.181818181818183
Casa;Campo Grande;2;1;0;127;2500.0;0.0;0.0;Casa;19.68503937007874
Apartamento;Tijuca;1;0;0;40;1500.0;611.0;24.0;Apartamento;37.5
Apartamento;Barra da Tijuca;4;3;2;300;12000.0;3550.0;1560.0;Apartamento;40.0
Apartamento;Botafogo;1;1;0;40;2990.0;1020.0;183.0;Apartamento;74.75
Apartamento;Laranjeiras;3;0;1;120;2200.0;600.0;0.0;Apartamento;18.333333333333332
Apartamento;Méier;1;0;0;40;1100.0;500.0;13.0;Apartamento;27.5
Apartamento;Méier;2;1;0;46;900.0;420.0;13.0;Apartamento;19.565217391304348
Apartamento;Barra da Tijuca;2;1;1;60;2300.0;1019.0;137.0;Apartamento;38.333333333333336
Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1430.0;200.0;Apartamento;32.77777777777778
Apartamento;Barra da Tijuca;2;1;0;52;1200.0;470.0;200.0;Apartamento;23.076923076923077
Apartamento;Ipanema;2;1;0;100;4200.0;800.0;120.0;Apartamento;42.0
Apartamento;Catete;3;0;0;128;3000.0;800.0;210.0;Apartamento;23.4375
Apartamento;Copacabana;4;1;4;387;18000.0;2700.0;1000.0;Apartamento;46.51162790697674
Apartamento;Camorim;4;2;2;230;2400.0;818.0;305.0;Apartamento;10.434782608695652
Apartamento;Tijuca;2;1;1;60;2200.0;694.0;47.0;Apartamento;36.666666666666664
Apartamento;Penha;1;0;0;50;900.0;250.0;0.0;Apartamento;18.0
Apartamento;Barra da Tijuca;2;2;1;80;4000.0;1721.0;311.0;Apartamento;50.0
Apartamento;Copacabana;5;1;2;303;16000.0;1275.0;742.0;Apartamento;52.805280528052805
Apartamento;Jacarepaguá;1;1;1;42;1200.0;720.0;30.0;Apartamento;28.571428571428573
Casa de Condomínio;Gávea;4;2;2;500;12000.0;579.0;1438.0;Casa;24.0
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2200.0;1280.0;3200.0;Apartamento;31.428571428571427
Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;0.0;Apartamento;46.285714285714285
Apartamento;Barra da Tijuca;4;2;1;166;7500.0;2200.0;6650.0;Apartamento;45.18072289156626
Apartamento;Recreio dos Bandeirantes;2;1;1;84;2150.0;430.0;0.0;Apartamento;25.595238095238095
Apartamento;Tijuca;2;1;1;70;2000.0;600.0;75.0;Apartamento;28.571428571428573
Apartamento;Ipanema;2;1;1;77;3600.0;1360.0;0.0;Apartamento;46.753246753246756
Apartamento;Laranjeiras;3;0;0;90;3000.0;1000.0;23.0;Apartamento;33.333333333333336
Apartamento;Barra da Tijuca;3;1;1;90;1900.0;1200.0;98.0;Apartamento;21.11111111111111
Apartamento;Copacabana;3;1;0;122;2700.0;1402.0;187.0;Apartamento;22.131147540983605
Apartamento;Vila Valqueire;3;1;1;92;1800.0;355.0;0.0;Apartamento;19.565217391304348
Apartamento;Ipanema;3;1;1;150;6000.0;1580.0;470.0;Apartamento;40.0
Apartamento;Jacarepaguá;2;1;1;131;2500.0;1000.0;180.0;Apartamento;19.083969465648856
Apartamento;Copacabana;4;3;4;700;35000.0;1850.0;140.0;Apartamento;50.0
Apartamento;Engenho de Dentro;2;1;1;73;1200.0;731.0;13.0;Apartamento;16.438356164383563
Casa;Campo Grande;3;7;1;212;1500.0;0.0;846.0;Casa;7.0754716981132075
Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0;Apartamento;40.0
Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0;Apartamento;66.66666666666667
Casa de Condomínio;Barra da Tijuca;4;4;4;1000;24000.0;2214.0;1980.0;Casa;24.0
Apartamento;Recreio dos Bandeirantes;3;1;2;70;1800.0;1095.0;0.0;Apartamento;25.714285714285715
Casa;Campo Grande;2;1;1;65;800.0;0.0;0.0;Casa;12.307692307692308
Apartamento;Leblon;2;0;1;55;3750.0;1000.0;140.0;Apartamento;68.18181818181819
Apartamento;Barra da Tijuca;2;1;1;75;1550.0;790.0;0.0;Apartamento;20.666666666666668
Casa;Barra da Tijuca;4;4;2;660;30000.0;1050.0;130.0;Casa;45.45454545454545
Apartamento;Tijuca;2;1;0;90;2800.0;800.0;70.0;Apartamento;31.11111111111111
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1150.0;255.0;Apartamento;25.88235294117647
Apartamento;Botafogo;1;1;1;45;2600.0;1100.0;180.0;Apartamento;57.77777777777778
Apartamento;Copacabana;3;0;1;156;2500.0;984.0;248.0;Apartamento;16.025641025641026
Casa;São Conrado;7;6;5;1000;30000.0;990.0;0.0;Casa;30.0
Casa de Condomínio;Itanhangá;4;8;4;1800;20000.0;0.0;0.0;Casa;11.11111111111111
Apartamento;Quintino Bocaiúva;2;1;0;55;600.0;360.0;0.0;Apartamento;10.909090909090908
Apartamento;Botafogo;2;1;1;89;3200.0;780.0;181.0;Apartamento;35.95505617977528
Apartamento;Botafogo;1;0;0;34;1200.0;506.0;54.0;Apartamento;35.294117647058826
Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;764.0;95.0;Apartamento;18.94736842105263
Apartamento;Flamengo;3;1;1;140;3000.0;2500.0;370.0;Apartamento;21.428571428571427
Apartamento;Gávea;4;1;1;229;4000.0;3162.0;447.0;Apartamento;17.467248908296945
Apartamento;Botafogo;2;1;2;84;4650.0;1130.0;260.0;Apartamento;55.357142857142854
Casa de Condomínio;Campo Grande;2;1;0;70;700.0;50.0;0.0;Casa;10.0
Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0;Apartamento;25.0
Apartamento;Barra da Tijuca;1;1;0;73;1500.0;1200.0;237.0;Apartamento;20.54794520547945
Apartamento;Grajaú;2;1;1;75;1200.0;840.0;71.0;Apartamento;16.0
Apartamento;Barra da Tijuca;5;3;4;231;14000.0;2590.0;465.0;Apartamento;60.60606060606061
Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2150.0;1038.0;Apartamento;25.806451612903224
Apartamento;Leblon;2;1;1;80;3600.0;1125.0;0.0;Apartamento;45.0
Apartamento;Humaitá;1;1;0;34;2500.0;333.0;0.0;Apartamento;73.52941176470588
Apartamento;Leblon;3;1;1;130;5250.0;1360.0;430.0;Apartamento;40.38461538461539
Apartamento;Recreio dos Bandeirantes;2;1;2;80;1300.0;1033.0;140.0;Apartamento;16.25
Casa de Condomínio;Barra da Tijuca;4;3;1;400;8500.0;970.0;0.0;Casa;21.25
Apartamento;Copacabana;2;0;0;71;2800.0;855.0;136.0;Apartamento;39.436619718309856
Apartamento;Barra da Tijuca;3;0;1;98;3300.0;1100.0;90.0;Apartamento;33.673469387755105
Casa de Vila;Méier;2;1;1;65;1500.0;140.0;802.0;Casa;23.076923076923077
Apartamento;Flamengo;3;0;1;250;11000.0;2000.0;399.0;Apartamento;44.0
Apartamento;Tijuca;1;0;0;50;1200.0;600.0;48.0;Apartamento;24.0
Apartamento;Ipanema;4;3;1;175;7500.0;1550.0;0.0;Apartamento;42.857142857142854
Apartamento;Copacabana;2;1;0;61;2500.0;877.0;132.0;Apartamento;40.98360655737705
Apartamento;Grajaú;2;1;1;70;1300.0;1000.0;90.0;Apartamento;18.571428571428573
Apartamento;Copacabana;3;0;1;90;2350.0;1237.0;123.0;Apartamento;26.11111111111111
Apartamento;Maracanã;2;0;0;78;1900.0;768.0;79.0;Apartamento;24.358974358974358
Apartamento;Laranjeiras;2;1;2;63;2700.0;934.0;0.0;Apartamento;42.857142857142854
Apartamento;Barra da Tijuca;3;0;2;212;5500.0;1200.0;682.0;Apartamento;25.943396226415093
Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0;Apartamento;25.0
Apartamento;Leblon;4;2;2;160;7000.0;1900.0;733.0;Apartamento;43.75
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;1276.0;200.0;Apartamento;17.77777777777778
Apartamento;Barra da Tijuca;3;3;1;135;10000.0;2600.0;700.0;Apartamento;74.07407407407408
Apartamento;Tijuca;3;2;0;126;2000.0;550.0;1100.0;Apartamento;15.873015873015873
Apartamento;Barra da Tijuca;2;1;1;75;2300.0;816.0;224.0;Apartamento;30.666666666666668
Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;0.0;Apartamento;20.833333333333332
Casa de Condomínio;Barra da Tijuca;4;4;3;622;9991.0;1380.0;1486.0;Casa;16.062700964630224
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1900.0;1100.0;140.0;Apartamento;19.587628865979383
Apartamento;Méier;2;0;0;59;1100.0;681.0;0.0;Apartamento;18.64406779661017
Casa de Condomínio;Taquara;3;5;1;272;3600.0;400.0;2246.0;Casa;13.235294117647058
Apartamento;São Conrado;2;1;1;100;3000.0;830.0;360.0;Apartamento;30.0
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1250.0;550.0;Apartamento;39.285714285714285
Casa de Condomínio;Barra da Tijuca;5;4;5;600;10000.0;1600.0;0.0;Casa;16.666666666666668
Apartamento;Recreio dos Bandeirantes;3;2;2;300;4200.0;1236.0;3327.0;Apartamento;14.0
Apartamento;Recreio dos Bandeirantes;3;2;2;180;2600.0;900.0;442.0;Apartamento;14.444444444444445
Apartamento;Copacabana;3;2;1;156;3900.0;1650.0;2804.0;Apartamento;25.0
Apartamento;Leme;2;0;0;75;2400.0;878.0;0.0;Apartamento;32.0
Apartamento;Laranjeiras;3;0;1;147;4500.0;1290.0;226.0;Apartamento;30.612244897959183
Apartamento;Campo Grande;4;2;1;180;3000.0;900.0;0.0;Apartamento;16.666666666666668
Apartamento;Leblon;4;1;2;205;15000.0;6000.0;772.0;Apartamento;73.17073170731707
Apartamento;Copacabana;2;0;0;64;2200.0;780.0;144.0;Apartamento;34.375
Casa;Maracanã;2;0;0;85;1800.0;0.0;82.0;Casa;21.176470588235293
Apartamento;Botafogo;4;2;1;693;15000.0;3545.0;1420.0;Apartamento;21.645021645021647
Apartamento;Barra da Tijuca;3;1;1;70;1800.0;700.0;60.0;Apartamento;25.714285714285715
Apartamento;Copacabana;2;1;1;115;3800.0;1150.0;235.0;Apartamento;33.04347826086956
Apartamento;Barra da Tijuca;1;1;0;84;2000.0;1300.0;0.0;Apartamento;23.80952380952381
Apartamento;Cachambi;2;1;1;75;1300.0;300.0;37.0;Apartamento;17.333333333333332
Apartamento;Leblon;3;1;1;190;12500.0;3630.0;545.0;Apartamento;65.78947368421052
Casa de Condomínio;Barra da Tijuca;5;1;2;250;9000.0;1650.0;500.0;Casa;36.0
Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;153;3650.0;900.0;1.0;Casa;23.856209150326798
Apartamento;Copacabana;4;1;1;150;4800.0;1907.0;263.0;Apartamento;32.0
Apartamento;Leblon;2;1;0;82;3500.0;1120.0;0.0;Apartamento;42.68292682926829
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1400.0;0.0;Apartamento;24.444444444444443
Apartamento;Leblon;2;0;0;75;3900.0;462.0;159.0;Apartamento;52.0
Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;0.0;Apartamento;10.0
Apartamento;Vila da Penha;2;0;0;50;900.0;200.0;0.0;Apartamento;18.0
Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0;Apartamento;60.0
Apartamento;Barra da Tijuca;1;1;1;39;1500.0;439.0;0.0;Apartamento;38.46153846153846
Apartamento;Leblon;4;2;2;650;51000.0;7000.0;0.0;Apartamento;78.46153846153847
Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;553.0;Apartamento;48.68421052631579
Apartamento;Barra da Tijuca;4;3;4;300;25000.0;3000.0;400.0;Apartamento;83.33333333333333
Apartamento;Campo Grande;3;1;0;65;700.0;330.0;0.0;Apartamento;10.76923076923077
Apartamento;Recreio dos Bandeirantes;3;2;2;92;1650.0;900.0;0.0;Apartamento;17.934782608695652
Apartamento;São Conrado;3;2;1;150;4000.0;1600.0;455.0;Apartamento;26.666666666666668
Apartamento;Botafogo;3;1;1;101;5100.0;1340.0;341.0;Apartamento;50.495049504950494
Apartamento;Vila Isabel;2;0;0;65;1650.0;200.0;52.0;Apartamento;25.384615384615383
Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0;Apartamento;42.68292682926829
Quitinete;Leblon;1;0;0;50;1700.0;560.0;62.0;Apartamento;34.0
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2650.0;875.0;205.0;Apartamento;27.31958762886598
Apartamento;Copacabana;3;1;0;120;3500.0;1500.0;1200.0;Apartamento;29.166666666666668
Apartamento;Lagoa;3;1;1;137;5500.0;1350.0;0.0;Apartamento;40.14598540145985
Casa de Vila;Ramos;1;0;0;40;750.0;0.0;0.0;Casa;18.75
Apartamento;Jardim Botânico;4;2;1;160;4500.0;2437.0;436.0;Apartamento;28.125
Apartamento;Leblon;3;1;0;155;7000.0;2650.0;550.0;Apartamento;45.16129032258065
Casa de Condomínio;Recreio dos Bandeirantes;5;4;4;800;12000.0;1000.0;1300.0;Casa;15.0
Apartamento;Barra da Tijuca;4;3;2;237;7000.0;3400.0;580.0;Apartamento;29.535864978902953
Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0;Apartamento;52.325581395348834
Apartamento;Tijuca;3;2;1;116;3500.0;1210.0;317.0;Apartamento;30.17241379310345
Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0;Apartamento;18.333333333333332
Casa de Condomínio;Guaratiba;3;1;0;65;900.0;170.0;0.0;Casa;13.846153846153847
Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0;Apartamento;30.0
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1800.0;700.0;Apartamento;39.285714285714285
Apartamento;Copacabana;4;0;1;260;11000.0;1050.0;2322.0;Apartamento;42.30769230769231
Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0;Apartamento;30.666666666666668
Apartamento;Recreio dos Bandeirantes;4;3;3;246;3500.0;920.0;5118.0;Apartamento;14.227642276422765
Apartamento;Recreio dos Bandeirantes;3;1;1;103;1700.0;1322.0;0.0;Apartamento;16.50485436893204
Quitinete;Catete;1;0;0;24;1100.0;357.0;0.0;Apartamento;45.833333333333336
Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0;Apartamento;17.80821917808219
Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;0.0;Apartamento;45.0
Apartamento;Ipanema;3;2;1;130;5400.0;1600.0;530.0;Apartamento;41.53846153846154
Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;0.0;Apartamento;15.584415584415584
Casa;Catete;5;3;1;300;15000.0;0.0;0.0;Casa;50.0
Apartamento;Pechincha;2;0;0;53;1200.0;520.0;60.0;Apartamento;22.641509433962263
Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0;Apartamento;85.71428571428571
Apartamento;Méier;2;0;0;49;1200.0;532.0;35.0;Apartamento;24.489795918367346
Apartamento;Leblon;2;1;0;108;5000.0;1081.0;280.0;Apartamento;46.2962962962963
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0;Apartamento;42.857142857142854
Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0;Apartamento;39.285714285714285
Apartamento;Ipanema;3;1;1;140;7500.0;1300.0;300.0;Apartamento;53.57142857142857
Apartamento;Penha Circular;2;1;0;75;1300.0;490.0;0.0;Apartamento;17.333333333333332
Apartamento;Recreio dos Bandeirantes;2;1;1;120;2000.0;1600.0;3500.0;Apartamento;16.666666666666668
Apartamento;Tijuca;3;1;1;99;1800.0;710.0;0.0;Apartamento;18.181818181818183
Casa;Campo Grande;3;3;0;140;1800.0;0.0;0.0;Casa;12.857142857142858
Quitinete;Centro;1;0;0;40;1000.0;275.0;20.0;Apartamento;25.0
Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;0.0;Apartamento;9.0
Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;0.0;Apartamento;16.923076923076923
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;Apartamento;13.372093023255815
Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0;Apartamento;42.857142857142854
Casa;Jardim Sulacap;2;1;1;60;1250.0;0.0;0.0;Casa;20.833333333333332
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;Apartamento;30.985915492957748
Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0;Apartamento;11.627906976744185
Apartamento;Barra da Tijuca;3;2;3;170;9000.0;1600.0;547.0;Apartamento;52.94117647058823
Apartamento;Santa Teresa;2;1;0;80;1500.0;738.0;230.0;Apartamento;18.75
Apartamento;Praça da Bandeira;1;0;0;38;1200.0;128.0;25.0;Apartamento;31.57894736842105
Casa de Condomínio;Barra da Tijuca;4;3;4;263;7000.0;707.0;0.0;Casa;26.61596958174905
Apartamento;Barra da Tijuca;3;2;2;148;4200.0;1800.0;600.0;Apartamento;28.37837837837838
Apartamento;Botafogo;2;1;0;70;2600.0;700.0;0.0;Apartamento;37.142857142857146
Apartamento;Leblon;4;2;1;290;16900.0;2960.0;1506.0;Apartamento;58.275862068965516
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0;Apartamento;31.11111111111111
Apartamento;Barra da Tijuca;4;4;4;400;12500.0;1600.0;1500.0;Apartamento;31.25
Apartamento;Ipanema;2;2;2;220;14900.0;1800.0;1083.0;Apartamento;67.72727272727273
Quitinete;Taquara;1;0;0;20;500.0;0.0;0.0;Apartamento;25.0
Apartamento;Botafogo;1;0;0;40;2300.0;402.0;0.0;Apartamento;57.5
Apartamento;Flamengo;3;1;2;160;3900.0;900.0;220.0;Apartamento;24.375
Apartamento;Lagoa;3;1;1;135;4100.0;1734.0;623.0;Apartamento;30.37037037037037
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1800.0;0.0;Apartamento;24.166666666666668
Apartamento;Tijuca;3;0;1;110;2500.0;700.0;150.0;Apartamento;22.727272727272727
Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0;Apartamento;50.666666666666664
Apartamento;Flamengo;4;2;1;300;5500.0;2500.0;0.0;Apartamento;18.333333333333332
Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0;Apartamento;33.0
Apartamento;Botafogo;3;1;0;115;3100.0;800.0;100.0;Apartamento;26.956521739130434
Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;0.0;Apartamento;39.325842696629216
Apartamento;Copacabana;3;0;1;107;3100.0;780.0;210.0;Apartamento;28.97196261682243
Apartamento;Barra da Tijuca;3;3;3;300;5000.0;1980.0;595.0;Apartamento;16.666666666666668
Apartamento;Anil;2;1;1;55;1500.0;550.0;0.0;Apartamento;27.272727272727273
Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0;Apartamento;58.62068965517241
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;450.0;10.0;Apartamento;20.0
Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0;Apartamento;59.375
Apartamento;Lagoa;3;2;2;300;7900.0;2650.0;0.0;Apartamento;26.333333333333332
Casa;Jardim Botânico;4;4;4;452;20000.0;0.0;1749.0;Casa;44.24778761061947
Apartamento;Recreio dos Bandeirantes;3;2;2;225;3000.0;790.0;0.0;Apartamento;13.333333333333334
Apartamento;Lagoa;4;2;2;169;25000.0;3710.0;1197.0;Apartamento;147.92899408284023
Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0;Apartamento;40.24390243902439
Apartamento;Leblon;4;2;2;250;17000.0;5000.0;1000.0;Apartamento;68.0
Apartamento;Copacabana;4;1;2;230;4500.0;1400.0;250.0;Apartamento;19.565217391304348
Apartamento;Botafogo;3;0;0;146;3000.0;850.0;0.0;Apartamento;20.54794520547945
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0;Apartamento;51.204819277108435
Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0;Apartamento;35.13513513513514
Apartamento;Recreio dos Bandeirantes;3;3;1;111;1700.0;904.0;0.0;Apartamento;15.315315315315315
Apartamento;Copacabana;2;0;0;80;2200.0;680.0;173.0;Apartamento;27.5
Apartamento;Vila Isabel;2;1;0;75;1500.0;460.0;90.0;Apartamento;20.0
Apartamento;Flamengo;1;0;0;30;1400.0;370.0;0.0;Apartamento;46.666666666666664
Apartamento;Botafogo;1;0;0;60;2200.0;645.0;1100.0;Apartamento;36.666666666666664
Apartamento;Botafogo;3;1;1;108;2800.0;1160.0;236.0;Apartamento;25.925925925925927
Casa;Parque Anchieta;3;4;0;200;1500.0;0.0;0.0;Casa;7.5
Casa;Santa Teresa;1;0;0;22;500.0;98.0;6.0;Casa;22.727272727272727
Casa de Condomínio;Barra da Tijuca;5;0;5;1000;25000.0;1300.0;1600.0;Casa;25.0
Apartamento;Flamengo;3;1;1;152;3800.0;1338.0;0.0;Apartamento;25.0
Apartamento;Botafogo;2;1;1;64;3350.0;917.0;152.0;Apartamento;52.34375
Apartamento;Recreio dos Bandeirantes;3;0;1;106;2500.0;780.0;250.0;Apartamento;23.58490566037736
Apartamento;Ipanema;3;1;0;127;3800.0;1268.0;431.0;Apartamento;29.921259842519685
Apartamento;São Cristóvão;2;1;0;53;900.0;689.0;0.0;Apartamento;16.9811320754717
Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1200.0;590.0;37.0;Apartamento;24.0
Apartamento;Copacabana;3;1;1;140;5000.0;1400.0;200.0;Apartamento;35.714285714285715
Apartamento;Tijuca;3;2;1;120;2580.0;926.0;187.0;Apartamento;21.5
Apartamento;Ipanema;4;5;4;380;30000.0;7000.0;2650.0;Apartamento;78.94736842105263
Apartamento;Barra da Tijuca;3;3;3;170;4900.0;1984.0;502.0;Apartamento;28.823529411764707
Apartamento;Centro;1;0;0;30;800.0;400.0;0.0;Apartamento;26.666666666666668
Apartamento;Ipanema;4;2;1;222;8000.0;2600.0;721.0;Apartamento;36.03603603603604
Apartamento;Vila Isabel;2;1;0;80;1400.0;626.0;51.0;Apartamento;17.5
Apartamento;Barra da Tijuca;3;2;1;109;3900.0;1554.0;317.0;Apartamento;35.77981651376147
Apartamento;Ipanema;5;2;2;300;16000.0;2200.0;4980.0;Apartamento;53.333333333333336
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;Apartamento;13.372093023255815
Apartamento;Barra da Tijuca;2;1;2;80;2400.0;1300.0;1800.0;Apartamento;30.0
Apartamento;Barra da Tijuca;2;2;1;67;1950.0;740.0;60.0;Apartamento;29.104477611940297
